,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,measured_human_input,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
889,6.9578083,-0.35955527920335184,-1.123172852712419,0.06104507660525238,-0.14579695242489144,3.616280459402731,-0.42859405181836724,-0.9671087255277345,0,0.0082208,0,Validation,0.005,Good Visuals,-0.26929179752891474,-0.08747048975748163,1.076380729765102,-0.1950067241389891,3.5233750291822945,0.5712949551766487,-0.40543891227336143,-1.4313081740394011,-0.011163548611783326,0,-0.09863403836926497,20.0,0.1,8.743581445704406,-0.407593710584388
890,6.9655378,-0.3672521812046468,-1.1102427888263373,0.06134187061372043,-0.1431340632986028,5.830424135741795,-0.43602754702047203,-0.9560638391370053,0,0.0077295,0,Validation,0.005,Good Visuals,-0.2710642612232872,0.047473971000768916,1.0740922846779961,-0.19489921325382153,3.5240145403154504,0.5713078798237433,-0.41392232184329203,-1.4178780317292898,-0.14662510607616375,0,-0.09915113507539483,20.0,0.1,8.723907893696596,-0.4072283739325696
891,6.974152500000001,-0.37651987953273663,-1.1202062540489888,0.059507667487735394,-0.16414241491198345,5.376142626066137,-0.4442051031044319,-0.9421555572092455,0,0.008614700000000001,0,Validation,0.005,Good Visuals,-0.2704766815253722,0.11277777282785359,1.0695681990723331,-0.19468785304741942,3.5269007212503025,0.5713692274920329,-0.42185317379729437,-1.403492371377534,-0.21038788664543595,0,-0.09761011381758247,20.0,0.1,8.688497837936032,-0.40652158249545545
892,6.980214800000001,-0.3845309407993907,-1.1551250649200127,0.05967416230504119,-0.21296950771076717,3.8921138489118183,-0.4498844485970535,-0.9313535936902898,0,0.0060623000000000005,0,Validation,0.005,Good Visuals,-0.23870904437317797,-0.04217382298671238,1.06727214939296,-0.19455431892782873,3.5299373310420354,0.5714219711508535,-0.43054258251046545,-1.3858076046799606,-0.06542201500818345,0,-0.10759583799489583,20.0,0.1,8.673877445917231,-0.40613567366085496
893,6.989400700000001,-0.39364155949480106,-1.142586324200094,0.05624288910225245,-0.21123273050980418,3.1206041972366494,-0.4583587661015311,-0.9133836903105864,0,0.0091859,0,Validation,0.005,Good Visuals,-0.22948059548631172,-0.04759744896735324,1.066208377882881,-0.19447965586054694,3.530767458897342,0.57142048196491,-0.4367422806012565,-1.3709537549840571,-0.05832795746455002,0,-0.10592540643190329,20.0,0.1,8.665867995132839,-0.40592944968393974
894,6.995158100000001,-0.40149554112877556,-1.1388293963491782,0.05686322497275553,-0.22544570603859182,2.3461844252383997,-0.4635826183270453,-0.9011348893935811,0,0.0057574,0,Validation,0.005,Good Visuals,-0.21537530794344048,-0.16302821714755744,1.066831228201616,-0.19452817102783357,3.531182783500099,0.5714194771579083,-0.44578647921845693,-1.3480315263770164,0.05266058812528515,0,-0.1103676290222724,20.0,0.1,8.67248100131779,-0.40605596427704116
895,7.002605800000001,-0.41170571725294236,-1.1079113991953422,0.05187690107410292,-0.2067765098017611,2.3717007838772934,-0.47023162897044296,-0.8841621098033912,0,0.007447700000000001,0,Validation,0.005,Good Visuals,-0.2196872462388716,-0.11041263445431189,1.067466981787485,-0.19457808538751475,3.5303756050088015,0.5714308867717022,-0.4516515381119088,-1.329908382066741,0.007552957879505542,0,-0.10285967657480644,20.0,0.1,8.676604540516305,-0.40619046752545934
896,7.010957100000001,-0.41955969888691685,-1.1274529897716463,0.05067193008352611,-0.24329087996825516,1.466318447109207,-0.4775309055593943,-0.8636175343855739,0,0.0083513,0,Validation,0.005,Good Visuals,-0.19504293166061976,-0.2174150928222482,1.0689968547430533,-0.19470868998221316,3.529883624229946,0.5714378350097884,-0.4590196551352933,-1.3055823569262561,0.11298915794624703,0,-0.10442593487600114,20.0,0.1,8.689623259272185,-0.40652033773838225
897,7.0185589,-0.42835615831696827,-1.08697395734128,0.04917474724242604,-0.22335642295570612,2.8874511581170523,-0.48402047918077257,-0.84352879747504,0,0.007601800000000001,0,Validation,0.005,Good Visuals,-0.19255148575202002,-0.15880388748404503,1.0707419224720691,-0.19487328261307346,3.5282072652494225,0.5714869502883583,-0.4670381015378818,-1.277436917597334,0.05390391484823978,0,-0.10489997263580525,20.0,0.1,8.70208712468536,-0.40693375667169174
898,7.026250300000001,-0.4368384584816607,-1.0887454478427663,0.04718202069911187,-0.24521665036772633,1.9198357349508735,-0.4904259776195266,-0.8218610264420058,0,0.0076914,0,Validation,0.005,Good Visuals,-0.18819699192627287,-0.1546370205653947,1.0715944057232154,-0.19495161798229815,3.527488266232518,0.5715065035243815,-0.4742235286579564,-1.2495858222095237,0.05305757152203458,0,-0.10157944904336014,20.0,0.1,8.708387955075391,-0.4071311761868817
