,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,repetition,condition,human_noise,setting,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,input_estimation_error,state_estimate_derivative,virtual_human_gain_pos,virtual_human_gain_vel,virtual_human_cost_pos,virtual_human_cost_vel,virtual_human_torque,estimated_human_input,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
2065,16.5502794,0.5797809242199963,0.5131414791569561,-0.01325356232327879,0.18250474896481578,-1.983241351527806,0.5957312912112079,0.2965922066060695,0,0.008597500000000001,0,Validation,0.005,Good Visuals,0.2227312332262,-3.9233959096583795,0.0,9.873171316153737,0.7772647437566587,0.5936384422381,0.4337415615569556,-0.09590520605433352,0,-2.2438730762353032e-08,-1.7805157209727085e-09,-3.0375112736180654e-07,-1.4444183835116142e-09,-5.719883104537145e-12,-0.05128119162384193,20.0,0.1,-62.07968445038391,0.3856565405813621
2066,16.557246300000003,0.583550835404304,0.46748942262552934,-0.012180455806903967,0.17089721601945984,-2.655755831534905,0.5977000044196789,0.26849464136635587,0,0.006966900000000001,0,Validation,0.005,Good Visuals,0.20396360716622114,-3.9227907542394798,0.0,9.872103920941392,0.7772160446279774,0.5962122106764681,0.3879790712117362,-0.1282835853076952,0,-2.4058065983822985e-08,-1.9090118097420117e-09,-3.256701557319275e-07,-1.548642651616472e-09,3.671396390985588e-11,-0.05456372988971447,20.0,0.1,-62.06410867037366,0.3855970558516175
2067,16.5658347,0.585749950261817,0.44380511689750574,-0.011950054157861878,0.17531047553114987,-2.9555201575450916,0.5998550587455863,0.23324688948249023,0,0.008588400000000001,0,Validation,0.005,Good Visuals,0.20593254450637125,-3.922550365999169,0.0,9.871596289937106,0.7771928835608404,0.5981358640206431,0.35465001688913367,-0.11163010198509118,0,-2.6215945858609757e-08,-2.0802418745913265e-09,-3.5487899552322233e-07,-1.687530323812858e-09,3.320659411764511e-11,-0.047781379421745464,20.0,0.1,-62.05726590637744,0.3855734265011035
2068,16.570642600000003,0.5888915429154067,0.43082053588311353,-0.010963515830179626,0.1975736464006233,-3.0173730496582283,0.6009284431520565,0.21322793347439156,0,0.0048079,0,Validation,0.005,Good Visuals,0.1998687836456119,-3.9220902368185113,0.0,9.871197386440047,0.777174682923017,0.600181938347729,0.3098084302398035,-0.11775335183307752,0,-2.7507356059608412e-08,-2.1827165422316774e-09,-3.7235946237501594e-07,-1.770650008559027e-09,5.140621944445469e-11,-0.046874689310631,20.0,0.1,-62.04866196438274,0.38552819735978844
2069,16.5787613,0.5907764985075605,0.4198983465604659,-0.01015194464449598,0.2066704130860743,-2.9888856824455723,0.602520892840828,0.17897017553475103,0,0.008118700000000001,0,Validation,0.005,Good Visuals,0.1729163263953074,-3.9218051690051072,0.0,9.87043385716754,0.7771398447679432,0.6011923426879069,0.2838565119761742,-0.1475996873691593,0,-2.983404756573549e-08,-2.367341801756684e-09,-4.0385356037120346e-07,-1.920404987809654e-09,1.296699327017683e-10,-0.042999898398752706,20.0,0.1,-62.039281259090174,0.3855001761584414
2070,16.5836328,0.5929756133650733,0.4047084880282801,-0.009545279475754676,0.22573831249352905,-2.950255773556873,0.6033421086711435,0.1581482310279562,0,0.0048715,0,Validation,0.005,Good Visuals,0.15775851279967762,-3.921377334039874,0.0,9.86996083136257,0.7771182610794736,0.6026987914472556,0.2402391845330397,-0.16222312893875054,0,-3.132355741453097e-08,-2.4855358049524767e-09,-4.2401563149496724e-07,-2.0162762084940944e-09,1.8638590867637856e-10,-0.03981394898223805,20.0,0.1,-62.03048118801139,0.38545812142921426
2071,16.5909093,0.5950176485899068,0.38519435325540824,-0.008324460081236662,0.22704612222745205,-2.9136195063724006,0.6043786684994191,0.1266871835163453,0,0.007276500000000001,0,Validation,0.005,Good Visuals,0.13673033938303072,-3.92099461027876,0.0,9.869250920114265,0.7770858677364605,0.6034266366765666,0.21109443832572822,-0.18636543052791776,0,-3.3688020151245723e-08,-2.6731580629602014e-09,-4.560211834814254e-07,-2.168463825169553e-09,2.620885485556718e-10,-0.037430642583300394,20.0,0.1,-62.02036059667836,0.3854205009786892
2072,16.5960809,0.5962742856513427,0.36010751337267843,-0.008104382848076463,0.23342032985633313,-2.9421813319022037,0.6049754575458054,0.10407302751357053,0,0.0051716,0,Validation,0.005,Good Visuals,0.12316195543626877,-3.92067281949152,0.0,9.868615877124451,0.7770568898163088,0.604388546728284,0.17175080887144603,-0.1950308544369818,0,-3.547621940658274e-08,-2.815053107285692e-09,-4.802264381709165e-07,-2.283560944504881e-09,3.264955933312196e-10,-0.03264016311200964,20.0,0.1,-62.01155271338902,0.38538887003329
2073,16.6012138,0.5976880023454582,0.3294094735547959,-0.007287455200347237,0.22533644604122535,-3.050067465656549,0.6054516169359592,0.0814262811697821,0,0.0051329,0,Validation,0.005,Good Visuals,0.11498907441592662,-3.9203738106515993,0.0,9.86808194931433,0.7770325253231368,0.6048903155771352,0.14206237704948163,-0.2032012067846967,0,-3.7344865977395614e-08,-2.963331836858263e-09,-5.055206795390177e-07,-2.4038364285217106e-09,3.6957776079241517e-10,-0.03177463355120667,20.0,0.1,-62.00380925566842,0.3853594784762149
2074,16.6077462,0.5995729579376119,0.3032230010034437,-0.005878658998347275,0.2217967198336616,-3.0843900665880493,0.605888639950719,0.05232387569009249,0,0.006532400000000001,0,Validation,0.005,Good Visuals,0.11158388347367673,-3.920008664529447,0.0,9.867585831022389,0.7770098856810789,0.605236861685209,0.11008054547508671,-0.199349538825222,0,-3.9865998169297256e-08,-3.1633857755508643e-09,-5.396471269847325e-07,-2.5661097274864986e-09,3.9559762678521487e-10,-0.02856954851373811,20.0,0.1,-61.99557598120559,0.3853235858481145
2075,16.612905,0.6009866746317274,0.28498616591480763,-0.0049019653189915635,0.23266229022471513,-3.0481175418994493,0.6060988129977796,0.02912661630931399,0,0.005158800000000001,0,Validation,0.005,Good Visuals,0.09882147339083135,-3.919735515769227,0.0,9.866979988656201,0.7769822382938519,0.6055743243504299,0.07246188686420581,-0.20391091128520022,0,-4.1976706444124545e-08,-3.33087209203331e-09,-5.682180397315051e-07,-2.7019663034755226e-09,4.672699797196101e-10,-0.02304439420933532,20.0,0.1,-61.98757727625726,0.3852967362493597
