,time,steering_angle,steering_rate,angle_error,rate_error,acceleration,reference_angle,reference_rate,measured_input,execution_time,torque,estimated_human_gain_pos,estimated_human_gain_vel,robot_gain_pos,robot_gain_vel,state_estimate_pos,state_estimate_vel,estimated_human_input,input_estimation_error,virtual_human_torque,state_estimate_derivative,virtual_human_gain_pos,virtual_human_gain_vel,virtual_human_cost_pos,virtual_human_cost_vel,robot_cost_pos,robot_cost_vel,estimated_human_cost_1,estimated_human_cost_2
924,11.537592500000002,-0.8034623211555896,-0.9380243629996579,0.11258735868642866,-0.08790693578542408,0.08589172791685601,-0.927822418103622,-0.8225378866531403,0,0.0140745,-0.6256071527566016,0.9911865257275263,0.20772517034698157,5.296133190474188,0.8942475283448384,-0.8098933559991044,-0.9581197114734539,-0.09384174822284666,[0.09179323],-0.10086278841024662,"[[-0.90672648]
 [ 1.91044581]]",1.047284642148909,0.2049479839918346,11.99999999999999,0.49999999999999956,38.53237696879704,1.4854007322100813,11.481362442496504,0.5137468878323425
925,11.551964600000002,-0.8160286917699487,-0.9134797585291602,0.11179372633367324,-0.09094187187601988,0.22246553893517435,-0.9394318612209751,-0.7927367954821617,0,0.0143721,-0.6214496387727344,0.9960120016185033,0.2069020456710022,5.288014170313943,0.8953835875205357,-0.8229370899923117,-0.9324113738631528,-0.09435842116774683,[0.06912889],-0.1005585869178614,"[[-0.88784226]
 [ 1.8640935 ]]",1.0472846421489088,0.20494798399183456,11.999999999999988,0.49999999999999944,38.484976288195845,1.4883258725376527,11.525891064090898,0.511051506737346
926,11.5660877,-0.827024266057513,-0.8984918660517298,0.1124075951634621,-0.10575507056956812,0.3518047535270921,-0.9504113508787004,-0.7618200639432996,0,0.014123100000000001,-0.6223903444576099,0.9991847322977858,0.20633911749373127,5.283020042447245,0.8960726657566017,-0.8329069110296665,-0.9126767596864074,-0.09456634831229505,[0.05486389],-0.10050410599017154,"[[-0.86545852]
 [ 1.66934833]]",1.0472846421489086,0.20494798399183453,11.999999999999986,0.4999999999999994,38.45586186144098,1.4901108102186644,11.555796062929973,0.5091844862992374
927,11.577572500000002,-0.8355065662222054,-0.8721657022970866,0.11490478465649501,-0.11034563835378697,0.7125937134661584,-0.9590104954721594,-0.7354845157658159,0,0.0114848,-0.6050396596326695,1.0022499043472675,0.20570662213934154,5.2777634136653875,0.8969179895339153,-0.84196359866058,-0.8934671805574036,-0.09183086870439452,[0.05273162],-0.09734957607641673,"[[-0.851168  ]
 [ 1.77139702]]",1.0472846421489086,0.2049479839918345,11.999999999999982,0.49999999999999933,38.42469063201328,1.4922315988604817,11.583780623791393,0.5071696557239911
928,11.5899496,-0.848230016469244,-0.8616215420271864,0.11078047900291543,-0.12613702626137058,1.0612563122715395,-0.9679319201914115,-0.7059127976554253,0,0.0123771,-0.5946261302237856,1.002834010373425,0.20558707391483197,5.276178677830923,0.8972104003973955,-0.854483722208669,-0.8691147594419559,-0.09085588708404786,[0.01944863],-0.09600512272353415,"[[-0.82963784]
 [ 1.90822174]]",1.0472846421489082,0.20494798399183445,11.999999999999982,0.4999999999999992,38.41698746761864,1.4928979472274218,11.587938898233526,0.5068426963744043
929,11.6031926,-0.8579689536953724,-0.8379942218897072,0.1099629664960391,-0.13208142423428193,1.240034321321205,-0.97706342851515,-0.6729275923034921,0,0.013243000000000001,-0.5584644481890446,1.0054338066679376,0.2049424405672704,5.272401005171934,0.8979382306294436,-0.8637526119211439,-0.8443691685860972,-0.08453816240484846,[0.04611458],-0.08938380041048821,"[[-0.80093814]
 [ 2.15962362]]",1.0472846421489082,0.20494798399183442,11.999999999999979,0.4999999999999991,38.392796943295274,1.4946997141157221,11.612997565410536,0.5047900427345728
930,11.6145456,-0.8692786872482957,-0.8053810182044463,0.10778474126685433,-0.1324534259009542,1.1409167198427586,-0.9845374604091418,-0.6435711030234138,0,0.011353,-0.5381780295446499,1.008710602466997,0.20408349475861523,5.267737140178526,0.8989394069428185,-0.875207228376823,-0.8125114172628801,-0.08172750331344705,[0.058554],-0.08603430075636023,"[[-0.77357208]
 [ 2.25760949]]",1.0472846421489077,0.20494798399183436,11.999999999999975,0.499999999999999,38.36540324539373,1.497047744960348,11.644741688143844,0.502086684394366
931,11.6291333,-0.8776039077803086,-0.7842513134932332,0.1069335526288332,-0.14068021046981938,1.0973484820568182,-0.9936421690877277,-0.604442662282038,0,0.0145877,-0.536138885566044,1.010718551282592,0.20358194583615558,5.26408849129318,0.8997216908893108,-0.8835941340311486,-0.7886447378015996,-0.08207720437336662,[0.04148047],-0.08597421071535326,"[[-0.75305739]
 [ 2.17909429]]",1.0472846421489077,0.2049479839918343,11.999999999999972,0.4999999999999989,38.3446967328843,1.498861839636496,11.662575777393199,0.5005773746182586
932,11.641108900000003,-0.8865574468430396,-0.7580134253737909,0.10708472224468812,-0.15357076309175288,1.2579593106552427,-1.0006826236787127,-0.5711928659530114,0,0.011975600000000001,-0.5163048752817594,1.0134950227959139,0.20280974262211376,5.259749413039428,0.9006973805953116,-0.8923583015844173,-0.7615720719746444,-0.07891992018330157,[0.04720289],-0.0823920306071483,"[[-0.72649292]
 [ 2.25787208]]",1.0472846421489073,0.20494798399183423,11.999999999999968,0.49999999999999867,38.31864459800912,1.5011563525395715,11.688631863770468,0.4981932495480334
933,11.652447000000002,-0.895039747007732,-0.7209992966499752,0.10564287667098071,-0.14980643069696375,1.5834005364670791,-1.0069761894732456,-0.5388310967548221,0,0.0113381,-0.5053431198086927,1.0154529641298713,0.202235452305657,5.256162120031199,0.9015738879932671,-0.9008462156300253,-0.7344864488354156,-0.07758507631524089,[0.02720716],-0.08065195696337375,"[[-0.69980268]
 [ 2.25873344]]",1.0472846421489068,0.20494798399183417,11.999999999999964,0.49999999999999856,38.29760444246656,1.5031644592621174,11.705915531825802,0.49649173488121134
934,11.6641741,-0.9027366490090271,-0.709091285130409,0.10423954046421857,-0.17026018837558687,1.854753023541008,-1.0130947181222294,-0.5045170060718693,0,0.0117271,-0.4879706380097114,1.016152202135777,0.20203038695205247,5.25487360580813,0.9018930884248793,-0.9083683611504976,-0.7093999974325841,-0.07479382343552607,[0.01494836],-0.07765685048520118,"[[-0.67734386]
 [ 2.36468833]]",1.0472846421489064,0.20494798399183412,11.999999999999961,0.49999999999999833,38.29079367403553,1.5038668659762542,11.712068070879592,0.49588633871239757
935,11.675201300000001,-0.909805232479604,-0.671385108479333,0.10328948564262541,-0.16686810240746364,2.207966977634734,-1.0184768684874812,-0.47153108522010034,0,0.011027200000000001,-0.4707881594157329,1.0169924997240116,0.20175093195407826,5.253193930445049,0.9023547110508484,-0.9155700240778906,-0.6823286878522322,-0.07202034417544603,[0.00192572],-0.07465512882457966,"[[-0.64963539]
 [ 2.42048587]]",1.0472846421489062,0.20494798399183406,11.999999999999957,0.4999999999999982,38.28066011596394,1.5049176745741126,11.719191398211525,0.4950841289276197
936,11.686429200000003,-0.9193870900730529,-0.6358224939749328,0.09908977841442834,-0.1642914087548325,2.3825804884115596,-1.0235795541900226,-0.4372951857347515,0,0.0112279,-0.4432569156064581,1.0168032785299297,0.20181740320493377,5.253553970048303,0.9022495264127369,-0.924948231383298,-0.6453058984995448,-0.06747084759774517,[0.00257182],-0.07001110722625795,"[[-0.61113217]
 [ 2.54246862]]",1.0472846421489057,0.20494798399183395,11.99999999999995,0.499999999999998,38.28309908875434,1.5046668965263468,11.7175507085873,0.4952756714245265
937,11.701140600000002,-0.925827355012912,-0.6044545830785265,0.09775219917711053,-0.167159397343775,2.3781893028989165,-1.0296775402995237,-0.39156766884146277,0,0.014711400000000001,-0.44158324424807993,1.0162349019886838,0.20201206768961527,5.253975246352158,0.9021295398197822,-0.931465232449925,-0.6183390762135905,-0.06733440678627728,[-0.0206204],-0.0698864393561062,"[[-0.58467626]
 [ 2.42298669]]",1.047284642148905,0.2049479839918338,11.999999999999943,0.49999999999999767,38.28586965868221,1.504386483118847,11.711279415075262,0.49591404103788933
938,11.712158900000002,-0.9319534606874121,-0.5793799022063939,0.0977240796121116,-0.18781223336493114,2.3789983638507093,-1.0338006393022536,-0.35677141468744517,0,0.0110183,-0.41530337237689674,1.0160086829289263,0.20209430626833685,5.25460941969621,0.9019417288923472,-0.9376986473803706,-0.5899598564116167,-0.0624766984604027,[-0.00586447],-0.065025187087872,"[[-0.55701686]
 [ 2.61150719]]",1.0472846421489044,0.2049479839918337,11.999999999999936,0.49999999999999734,38.28926386980328,1.5039817785648197,11.709731235409924,0.4961267771748855
939,11.723874000000002,-0.9383937256272712,-0.545677540234395,0.09540691367498244,-0.1889061255469498,2.6056710957442415,-1.0377614820420475,-0.3193598283616984,0,0.0117151,-0.3810795044623161,1.0165696117607512,0.20185353596042108,5.254140800828819,0.9021107736719666,-0.944102326251366,-0.5570422529179055,-0.05660224016865276,[0.01641997],-0.058980352344464464,"[[-0.52388747]
 [ 2.81949253]]",1.0472846421489037,0.20494798399183356,11.999999999999929,0.499999999999997,38.286000799393854,1.5043754894791692,11.715813523625155,0.4953611880837424
940,11.7355463,-0.9457764683632072,-0.5111695722163846,0.09198501367884038,-0.1918097438546862,2.8468773273838957,-1.0412699702647072,-0.2817596505754445,0,0.0116723,-0.3755912109182885,1.0151297489553854,0.20244090449238183,5.255746408722173,0.9015800146535135,-0.9512968355940816,-0.5194999941610476,-0.05587798503632228,[-0.02441103],-0.05834455718417974,"[[-0.48633464]
 [ 2.64186376]]",1.0472846421489028,0.20494798399183342,11.99999999999992,0.49999999999999667,38.29667291138297,1.5031485152196606,11.70101747213284,0.4971886973940461
941,11.749555400000002,-0.9511171758743099,-0.4633290235053089,0.09015279439039736,-0.18156937292986441,3.0715469091686898,-1.0448993763235415,-0.23635355637137606,0,0.0140091,-0.3620621526131681,1.014136481649873,0.20287022974615,5.256747116727457,0.9012074801906785,-0.9566789622086771,-0.4881067076029729,-0.05339615033183915,[-0.03698514],-0.05593366517937995,"[[-0.45438669]
 [ 2.62324955]]",1.047284642148902,0.20494798399183323,11.999999999999908,0.49999999999999617,38.302019143258505,1.5023682189816314,11.69059085517538,0.498523894328894
942,11.7612017,-0.9558295648546945,-0.43686018895355083,0.08906981146884696,-0.20050663258217477,3.2108721952330344,-1.0474316470656342,-0.1985045276924975,0,0.0116463,-0.3403859640237351,1.0123109224913398,0.2036703433751881,5.259797074080976,0.9000982079220736,-0.9614493556065903,-0.45887776377243883,-0.049231770222402146,[-0.04301445],-0.052029867034287525,"[[-0.42324619]
 [ 2.73233191]]",1.047284642148901,0.204947983991833,11.999999999999897,0.49999999999999567,38.32043578674404,1.4999338747885345,11.673873460155592,0.5008396703030558
943,11.7733639,-0.9614844316311562,-0.3925630185975916,0.08594721543447803,-0.19405849090509408,3.2833380224865762,-1.049605645710982,-0.1590128968861314,0,0.012162200000000001,-0.3291512761246507,1.0096185672880507,0.20493377473684188,5.26372532161362,0.8985340580747323,-0.9674134937491623,-0.41829167574084597,-0.047108564290576645,[-0.06462255],-0.05024540782213931,"[[-0.38088086]
 [ 2.5527683 ]]",1.0472846421488997,0.20494798399183278,11.999999999999883,0.4999999999999951,38.344020966551966,1.4965555031229072,11.64803928702353,0.5045477830001038
944,11.7876525,-0.9665109798768998,-0.3600922396956613,0.0830946658340821,-0.20107934280952988,3.23388551936892,-1.0515474376780403,-0.11283978893615662,0,0.0142886,-0.3082671053636758,1.0066905387279697,0.20634638082559725,5.268495438115889,0.8966027541883721,-0.9725499415412796,-0.3804549521369914,-0.04305517877484455,[-0.06437548],-0.04661508225410909,"[[-0.34263845]
 [ 2.53583722]]",1.0472846421488982,0.20494798399183248,11.999999999999865,0.4999999999999944,38.37232616040811,1.492406008251336,11.620914862529878,0.5086038199443338
945,11.802116900000001,-0.9709092095919255,-0.3036742648614608,0.08063822808611476,-0.1908344759253042,3.2665080946404537,-1.0528441930546695,-0.06655979760416147,0,0.0144644,-0.2875340668973396,1.0044596094974332,0.20750280870820426,5.271927337156834,0.8951075074544379,-0.97716518594898,-0.34070995773117263,-0.03905260471604269,[-0.0653422],-0.04294135587237041,"[[-0.29936245]
 [ 2.49669981]]",1.0472846421488964,0.20494798399183212,11.999999999999844,0.49999999999999356,38.39215117233033,1.4892494640032066,11.59981525587053,0.511936542683441
946,11.816137100000002,-0.9740508022455153,-0.2950951968976368,0.07879339080915415,-0.22853539929347533,3.1169100196173467,-1.0534666648156605,-0.022363483547653613,0,0.0140202,-0.2501026245748446,1.0023905057296496,0.20859248734987904,5.275610412026926,0.8935119721057068,-0.9803904383251706,-0.31000082507238197,-0.031791982382412896,[-0.03690292],-0.036104458788047744,"[[-0.27387591]
 [ 2.8691228 ]]",1.0472846421488944,0.20494798399183173,11.999999999999822,0.49999999999999256,38.413940501053666,1.4858446232334686,11.581230303865492,0.5149915506235453
947,11.827592500000002,-0.9767211560010667,-0.2497871010203246,0.07674550881459385,-0.22742361747267098,3.0710985877769224,-1.0535190401264467,0.01311295420167169,0,0.011455400000000001,-0.22178785270767573,1.0017666153999196,0.2089675077618336,5.276905021096976,0.8928617059424695,-0.9830219243391839,-0.2781044442449328,-0.02654661731649898,[-0.02189351],-0.031023248798988344,"[[-0.23639999]
 [ 2.98551904]]",1.0472846421488924,0.20494798399183134,11.9999999999998,0.4999999999999917,38.420762715382246,1.4845463920001505,11.57599091727213,0.5159899503268097
948,11.8399684,-0.9793915097566179,-0.21647488322782787,0.07412753036982878,-0.22958783742949956,2.958843805108432,-1.05312353723336,0.050654486005333114,0,0.0123759,-0.20828715673828185,1.000406702999672,0.20982229798846905,5.279052989843572,0.8917294715651969,-0.9859999209001784,-0.23797273485831527,-0.024254952937409757,[-0.02777168],-0.02885504579123109,"[[-0.19707458]
 [ 2.77721824]]",1.0472846421488902,0.2049479839918309,11.999999999999773,0.49999999999999056,38.43396338217976,1.4821416057154864,11.56321356446661,0.518403060200157
949,11.8524587,-0.9819047838794898,-0.17408962691850877,0.07121875335387029,-0.2247441129238419,2.903552874601574,-1.052259203179992,0.08757138641156142,0,0.012490300000000001,-0.20392381992451442,0.9985482488476853,0.21101556033008775,5.281726540679027,0.8902740881040954,-0.9884622804702448,-0.20002096206281056,-0.02356724944314706,[-0.05221623],-0.028334413582961564,"[[-0.1564388 ]
 [ 2.45891471]]",1.0472846421488875,0.2049479839918304,11.999999999999744,0.49999999999998934,38.45014443997882,1.4790796803995307,11.545216181451549,0.5218161140402399
950,11.8666159,-0.9831614209409257,-0.13515565755460862,0.06909778223906626,-0.22272704396617005,2.933600978162094,-1.0507310826687122,0.1280494565755782,0,0.014157200000000002,-0.17368524297142868,0.9974965857733079,0.21171920088373564,5.283523117317278,0.8892736663843431,-0.9899780684545898,-0.17076376148596345,-0.017870957336359197,[-0.03335695],-0.022897564958216793,"[[-0.12693792]
 [ 2.66640061]]",1.0472846421488842,0.20494798399182973,11.999999999999705,0.4999999999999877,38.4600658918919,1.4770546330071146,11.535591979386066,0.523761729119792
