,steering_angle,steering_rate,torque,time,execution_time,stiffness,damping
10726,0.5207189823325081,1.091373190229307,0.3909093207093282,22.0620698928833,0.001967191696166992,0.0,0.05
10727,0.5227610175573415,1.1014546381254753,0.3804913262472607,22.0640926361084,0.0020227432250976562,0.0,0.05
10728,0.5252742916802133,1.1093719733772955,0.36976758412339555,22.06608748435974,0.0019948482513427734,0.0,0.05
10729,0.5273163269050467,1.1177573645144758,0.35919993354354607,22.06808114051819,0.0019936561584472656,0.0,0.05
10730,0.5296725213952391,1.1231471696181003,0.34866633484959103,22.07007622718811,0.001995086669921875,0.0,0.05
10731,0.532185795518111,1.1306445726743732,0.33817240695939665,22.072041988372803,0.001965761184692383,0.0,0.05
10732,0.5342278307429443,1.1409326695698987,0.32789780760854137,22.074036836624146,0.0019948482513427734,0.0,0.05
10733,0.5365840252331366,1.1444138918725522,0.31755624155676515,22.07603120803833,0.0019943714141845703,0.0,0.05
10734,0.5390972993560085,1.1479480231465646,0.30732179811502475,22.078026056289673,0.0019948482513427734,0.0,0.05
10735,0.5414534938462008,1.1582873084114402,0.2972084686007854,22.080020666122437,0.001994609832763672,0.0,0.05
10736,0.5438096883363932,1.168983028684928,0.28723854259416964,22.0820152759552,0.001994609832763672,0.0,0.05
10737,0.5461658828265855,1.1755376542728093,0.2774291643520055,22.084009885787964,0.001994609832763672,0.0,0.05
10738,0.5485220773167778,1.1786517337629228,0.26779837830292913,22.086004495620728,0.001994609832763672,0.0,0.05
10739,0.5507211921742907,1.1778796665067217,0.25836387625223955,22.08799958229065,0.001995086669921875,0.0,0.05
10740,0.553077386664483,1.1730856918548627,0.2491407842018325,22.089993953704834,0.0019943714141845703,0.0,0.05
10741,0.5557477404200344,1.173089838877057,0.24015145458992804,22.091988563537598,0.001994609832763672,0.0,0.05
10742,0.5581039349102267,1.1821603349702707,0.23140792849829084,22.09398317337036,0.001994609832763672,0.0,0.05
10743,0.560460129400419,1.1916932971338936,0.2229272263687898,22.095978021621704,0.0019948482513427734,0.0,0.05
10744,0.5626592442579319,1.1944823470924781,0.21472379331480382,22.097972631454468,0.001994609832763672,0.0,0.05
10745,0.5650154387481242,1.189633275072368,0.2068144451792493,22.100964784622192,0.0029921531677246094,0.0,0.05
10746,0.567528712870996,1.1845826828234616,0.19553013603212516,22.102959394454956,0.001994609832763672,0.0,0.05
10747,0.569727827728509,1.1830695060270497,0.18841461762569184,22.103956699371338,0.000997304916381836,0.0,0.05
10748,0.5722411018513808,1.1818813907097332,0.1849836963546309,22.106948852539062,0.0029921531677246094,0.0,0.05
10749,0.5745972963415731,1.1826471652134525,0.17521566311407247,22.108943462371826,0.001994609832763672,0.0,0.05
10750,0.5771105704644449,1.186613935441184,0.16915630258739534,22.11093807220459,0.001994609832763672,0.0,0.05
10751,0.5791526056892784,1.1880883163966127,0.16347106338923925,22.112932920455933,0.0019948482513427734,0.0,0.05
10752,0.5815088001794707,1.1817457654369146,0.15816913909502292,22.114927291870117,0.0019943714141845703,0.0,0.05
10753,0.585121631731099,1.1688506455049748,0.1532613904830957,22.117919206619263,0.002991914749145508,0.0,0.05
10754,0.5876349058539707,1.155446025262902,0.14665343802118805,22.119914054870605,0.0019948482513427734,0.0,0.05
10755,0.5898340207114836,1.1478861207735966,0.14276128087868314,22.12190866470337,0.001994609832763672,0.0,0.05
10756,0.5920331355689965,1.1412176422329094,0.13928781258795495,22.123903512954712,0.0019948482513427734,0.0,0.05
10757,0.5956459671206248,1.1425449699689292,0.13623753434684355,22.126895427703857,0.002991914749145508,0.0,0.05
10758,0.5978450819781376,1.1613096758766757,0.1324663598141344,22.128889799118042,0.0019943714141845703,0.0,0.05
10759,0.6000441968356505,1.1770699046405255,0.13049315373505782,22.130884885787964,0.001995086669921875,0.0,0.05
10760,0.6025574709585223,1.1823820041400106,0.12895471629537675,22.132879972457886,0.001995086669921875,0.0,0.05
10761,0.6045995061833557,1.1837217504685325,0.12785322257173157,22.13487482070923,0.0019948482513427734,0.0,0.05
10762,0.606955700673548,1.177394482399787,0.12718922141245212,22.136869430541992,0.001994609832763672,0.0,0.05
10763,0.6093118951637403,1.1682704988762027,0.1269621555360767,22.138864040374756,0.001994609832763672,0.0,0.05
